model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_family,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) table,Year of netzero GHG emissions (Harm-Infilled) table,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Median peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,exclude,Global AR6 climate diagnostics|Surface Temperature (GSAT)|MAGICCv7.5.3|50.0th Percentile,Global Land Cover|Forest,R5 Land Cover|Forest,R10 Land Cover|Forest,Global Land Cover|Pasture,R5 Land Cover|Pasture,R10 Land Cover|Pasture,Global Land Cover|Cropland,R5 Land Cover|Cropland,R10 Land Cover|Cropland,Global all,R5 all,R10 all,Cumulative BECCS,Interpolated Net-Zero Year for Emissions|Kyoto Gases,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases,Interpolated Net-Zero Year for Emissions|CO2,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2
COFFEE 1.1,EN_INDCi2030_2000f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,33.3106101,-4.647083128,,,,52.61818373809869,47.95708101716346,4.58935007731629,3.133697799964001,11.71445358961332,4.449081782373511,7.788110425376192,11.77363066505107,1.19428802846538,3.496918366687862,8.531436522846136,16.2803085192373,23.50943833785886,33.16591869106664,,,,2078.0,38.433406587,54.3229992500937,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2020.0,2090.0,inf,-26805.4740247963,2055.868391839072,2029.741796552164,C5,C5: Below 2.5°C,2.430699735090885,2.387294369797202,2093.0,2.421943732640484,2.633512966229853,2.246374571042459,2.21014857866376,2093.0,0.9933333333333332,0.9906124273580688,0.815,0.7277603933839965,0.155,0.0764416629414394,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,366814.2829272778,,,,2090.0,2092.0,2090.0
COFFEE 1.1,EN_INDCi2030_2500,C6,C6: limit warming to 3°C (>50%),C6,,C6,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,34.789173057,10.281076569,,,,51.83589228185503,49.06578659462188,21.03473807153167,4.379952014875202,9.48987926946634,4.449081782373511,6.266908461745993,7.961042388430764,1.19428802846538,2.413670889927135,7.955728539030281,16.2803085192373,23.49744867549903,33.24974830602166,,,,2088.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,,inf,0.0,2528.42485072751,2528.42485072751,C5,C5: Below 2.5°C,2.606011221681406,2.606011221681406,2100.0,2.606011221681406,2.85133402730945,2.419272182368741,2.419272182368741,2100.0,0.9983333333333332,0.9964237818506928,0.8983333333333333,0.8497988377291015,0.2366666666666666,0.1448368350469379,,,"250, 193, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,235554.5940530143,,,,,,
COFFEE 1.1,EN_INDCi2030_2500f,C6,C6: limit warming to 3°C (>50%),C6,,C6,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,34.789173057,10.281076569,,,,51.83589228185503,49.06578659462188,20.81164227614167,4.379952014875202,9.48987926946634,4.449081782373511,6.266908461745993,7.961042388430764,1.19428802846538,2.413670889927135,7.955728539030281,16.2803085192373,23.49744867549903,33.24974830602166,,,,2088.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,,inf,0.0,2528.42485072751,2528.42485072751,C5,C5: Below 2.5°C,2.597447166938984,2.597447166938984,2100.0,2.597447166938984,2.842473272488294,2.412423196886408,2.412423196886408,2100.0,0.9983333333333332,0.9964237818506928,0.8916666666666667,0.8462226195797944,0.2316666666666666,0.1412606168976308,,,"250, 193, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,235554.5940530143,,,,,,
COFFEE 1.1,EN_INDCi2030_400f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,,C2,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,12.404728834,-21.376207172,,,,51.05419413439701,22.85927525510406,-14.86286577678636,4.606022052499977,57.2877951252969,4.449081782373511,40.66447923076775,65.67893163047451,1.19428802846538,27.69209177050738,35.15270305608714,16.2803085192373,21.01048405729683,41.50939890011173,,,,2045.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2062.0,2070.0,-496400.4719589405,934.1868115844954,437.8787163459295,C2,C2: Below 1.5°C with high OS,1.828010909072206,1.424521705804589,2059.0,1.81126645814248,1.953251713214411,1.719127653228691,1.365020973917664,2057.0,0.8666666666666667,0.7890031291908807,0.3116666666666666,0.194456861868574,0.0033333333333333,0.0013410818059901,,,"119, 134, 99",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,605893.2591286727,2069.0,2070.0,2070.0,2062.0,2063.0,2062.0
COFFEE 1.1,EN_INDCi2030_500,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,0.0178942680000002,0.0285497349999994,,,,50.71699620454561,9.352071464795728,6.554540837505944,5.771454174637687,82.62452115601465,4.449081782373511,97.42344520023124,97.62500373263568,1.19428802846538,33.52158154030305,40.08015713460706,16.2803085192373,8.174034256669927,41.86193932189551,,,,2033.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2070.0,inf,0.0,556.2190141844222,556.2190141844222,C2,C2: Below 1.5°C with high OS,1.672040523544689,1.515948623449689,2039.0,1.515948623449689,1.664277139975529,1.610678649495969,1.447277220489664,2039.0,0.7633333333333333,0.670987930263746,0.145,0.0970049172999552,0.0016666666666666,0.0008940545373267,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,571345.7589885477,,,,2040.0,2067.0,2052.0
COFFEE 1.1,EN_INDCi2030_500f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,,C2,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,13.9759159546,-20.2013990197,,,,51.05419413439701,24.43604640171006,-13.68821165695236,4.606022052499977,54.34162244472085,4.449081782373511,35.44633893129296,61.62752198635049,1.19428802846538,27.29978020000324,34.98388603251551,16.2803085192373,21.66227221223025,41.63209476602868,,,,2046.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2065.0,2072.0,-463498.2548770387,991.5146331490326,529.0566113259905,C2,C2: Below 1.5°C with high OS,1.851221970971031,1.46019569967506,2059.0,1.818739327111049,1.966617935491725,1.735573311900507,1.398177873447445,2060.0,0.8816666666666667,0.7970496200268217,0.3266666666666666,0.2101028162717926,0.0066666666666666,0.0017881090746535,,,"119, 134, 99",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,596463.8068812564,2071.0,2073.0,2073.0,2064.0,2065.0,2064.0
COFFEE 1.1,EN_INDCi2030_600,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,0.0162996689999997,0.0274143234999997,,,,50.71622147849107,9.78221567975273,6.905054618775944,5.772893560149353,81.82534401809579,4.449081782373511,81.97395742838685,97.6292112726392,1.19428802846538,29.47069853912859,36.22722529536942,16.2803085192373,14.78228343443386,41.80576452170533,,,,2034.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2075.0,inf,0.0,629.0974790273517,629.0974790273517,C2,C2: Below 1.5°C with high OS,1.707746073415502,1.563490637671886,2048.0,1.563490637671886,1.726109823347139,1.62882908730669,1.490973828077031,2040.0,0.7833333333333333,0.6915511846222622,0.1766666666666666,0.1215914170764417,0.0016666666666666,0.0017881090746535,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,571913.9194053748,,,,2050.0,2069.0,2050.0
COFFEE 1.1,EN_INDCi2030_600_NDCp,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,34.11130791196,0.0166532800000001,0.0266984390000009,,,,48.46884231657722,12.04925061175447,8.573314970817378,9.753479196122068,77.56490780401977,9.789655008706792,77.92502178677454,97.63458993860937,9.401639756679836,21.00199131853815,24.51380631189279,20.35067776380728,18.98716172901259,27.98390814225806,,,,2034.0,38.374564039,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2075.0,inf,0.0,631.9648851765554,631.9648851765554,C3,C3: Likely below 2°C,1.73193578890006,1.660525585059447,2049.0,1.660525585059447,1.82584315542383,1.648037747247337,1.559114509291388,2049.0,0.805,0.7058560572194904,0.22,0.148413053196245,0.0066666666666666,0.0017881090746535,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,444081.7008800001,,,,2050.0,2070.0,2050.0
COFFEE 1.1,EN_INDCi2030_600f,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,16.3020942165,-17.7988840253,,,,50.97743193773117,27.23970935541267,-10.00931212701765,5.532811712501425,49.52160878331934,4.449081782373511,31.7789314352443,55.62902016763698,1.19428802846538,23.70569526137312,31.56657710051494,16.2803085192373,22.22217541512639,43.19945989211792,,,,2049.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2066.0,2075.0,-427243.0014042779,1054.980783313906,627.9465204860086,C2,C2: Below 1.5°C with high OS,1.887606493764862,1.550737864437299,2060.0,1.865322369905225,2.019240360151335,1.769706442539383,1.47847054045282,2060.0,0.8916666666666667,0.8278945015645954,0.385,0.2422887796155566,0.0083333333333333,0.0026821636119803,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,582245.3605613933,2074.0,2076.0,2075.0,2066.0,2067.0,2066.0
COFFEE 1.1,EN_INDCi2030_700,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,2.591654714500001,0.0259595625000008,,,,51.1870381748738,12.72849891435937,7.290227632343329,5.367872624381056,76.46816511537583,4.449081782373511,67.63980351834263,90.9904374968408,1.19428802846538,27.6976973033423,34.35569563509458,16.2803085192373,17.26016677371992,41.72375396538978,,,,2035.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2080.0,inf,0.0,727.0626982256678,727.0626982256678,C3,C3: Likely below 2°C,1.741932655808507,1.626231580812284,2049.0,1.626231580812284,1.796950617968506,1.657082261166789,1.544623610447903,2049.0,0.815,0.7152436298614215,0.22,0.1515422440768887,0.005,0.0017881090746535,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,575024.196819582,,,,2060.0,2070.0,2065.0
COFFEE 1.1,EN_INDCi2030_700f,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,19.2787026746,-17.2595154597,,,,50.97209820906647,30.30346662994699,-9.372889680472005,5.54269587386484,43.84410561635551,4.449081782373511,28.02583493011735,47.95091235151338,1.19428802846538,22.69958543213091,30.57836162736961,16.2803085192373,22.79305439309276,43.39855111002095,,,,2051.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2068.0,2076.0,-400518.6896369124,1126.503822465999,726.5834398641969,C3,C3: Likely below 2°C,1.916941813935217,1.606734086430463,2061.0,1.906672455919142,2.062404869780392,1.79628198610453,1.52404291769678,2062.0,0.905,0.8524810013410818,0.42,0.2735806884219937,0.01,0.0035762181493071,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,576391.8611426534,2076.0,2077.0,2076.0,2067.0,2069.0,2068.0
COFFEE 1.1,EN_INDCi2030_800,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,6.347324296399999,0.0269895934000007,,,,50.70000187739519,16.6552336240009,7.112320788633817,5.765981166756936,69.04359879923538,4.449081782373511,56.36015841369755,81.30650297096322,1.19428802846538,24.93309613656753,31.57363981130314,16.2803085192373,17.95248344079764,40.69791368472681,,,,2038.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2085.0,inf,0.0,827.8431580407904,827.8431580407904,C3,C3: Likely below 2°C,1.779418774129038,1.665539392617795,2050.0,1.665539392617795,1.842064090654714,1.680510390544415,1.58185659307726,2050.0,0.825,0.745641484130532,0.255,0.1716584711667412,0.0066666666666666,0.0022351363433169,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,572080.3508665834,,,,2070.0,2072.0,2069.0
COFFEE 1.1,EN_INDCi2030_800f,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,22.21386424495,-17.0296203647,,,,50.99545783811431,33.58061052400771,-9.06543996514068,5.471209857174875,37.75260347364989,4.449081782373511,24.62810903736892,40.382663813154,1.19428802846538,20.45586703717235,27.14278037214036,16.2803085192373,23.31644092631286,44.29864109043438,,,,2054.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2070.0,2078.0,-374748.618540045,1198.461018245946,824.5825888799241,C3,C3: Likely below 2°C,1.949897816772753,1.655757959281304,2068.0,1.943752542785422,2.102173199692942,1.826092042950512,1.568510466199708,2069.0,0.915,0.8752793920429146,0.4583333333333333,0.3035315154224408,0.0133333333333333,0.0049172999552972,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,561324.3148835324,2077.0,2078.0,2078.0,2069.0,2071.0,2069.0
COFFEE 1.1,EN_INDCi2030_900,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,10.25832927164,0.02886446584,,,,51.1726438475306,20.81202695836132,7.37066624598273,5.382412183044296,61.51881864363303,4.449081782373511,45.26558361616991,71.22127069113826,1.19428802846538,22.61653743667295,30.35151301222003,16.2803085192373,18.76330081533844,39.34150783614526,,,,2042.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2085.0,inf,0.0,930.7441998784032,930.7441998784032,C3,C3: Likely below 2°C,1.832264620754216,1.721635426404502,2059.0,1.721635426404502,1.906908563884593,1.724579432511201,1.634055911674091,2051.0,0.86,0.7867679928475637,0.3083333333333333,0.2020563254358516,0.0083333333333333,0.0040232454179704,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,430885.75829018,,,,2070.0,2074.0,2070.0
COFFEE 1.1,EN_INDCi2030_900f,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.11633061240001,24.13025242364999,-16.8672248499,,,,50.99545783811431,35.53871240422072,-8.84225502949968,5.471209857174875,34.12292723266938,4.449081782373511,22.27807171095135,35.4420366214681,1.19428802846538,19.88034200850045,26.47285080611434,16.2803085192373,23.83792055283721,45.02640157479886,,,,2056.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2072.0,2079.0,-341665.2493663206,1264.224917623165,923.1287767344684,C4,C4: Below 2°C,1.979001676560192,1.705486451297067,2069.0,1.962999427990786,2.12728130822088,1.849548656407563,1.613976330540206,2070.0,0.9166666666666666,0.8882431828341529,0.48,0.3352704514975414,0.015,0.0071524362986142,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,553139.3317316305,2079.0,2080.0,2080.0,2071.0,2073.0,2072.0
COFFEE 1.1,EN_INDCi2100,C6,C6: limit warming to 3°C (>50%),C6,NDCs,C6,,https://doi.org/10.1038/s41558-021-01215-2,P1c,P1c: NDC,ENGAGE,36.11633061240001,37.00812382200001,42.892437497,,,,52.53537127550171,52.99083605048572,55.03743177380482,3.086113592170776,2.245901361936639,4.449081782373511,1.268519313475387,2.240460503160296,-0.4682475033864787,-0.5858901668238531,5.725971036737013,16.2803085192373,22.81919638958279,32.61417921805937,,,,inf,44.245066198,58.72237282183772,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2080.0,2080.0,,inf,0.0,3308.713108051894,3308.713108051894,C6,C6: Below 3.0°C,2.909490598982621,2.909490598982621,2100.0,2.909490598982621,3.168434440050704,2.714000021455268,2.714000021455268,2100.0,1.0,0.9991059454626732,0.9733333333333334,0.9611086276262852,0.4433333333333333,0.2972731336611533,,,"250, 193, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
COFFEE 1.1,EN_INDCi2100_COV_NDCp,C6,C6: limit warming to 3°C (>50%),C6,,C6,,https://doi.org/10.1038/s41558-021-01215-2,P1c,P1c: NDC,ENGAGE,32.60166355976,33.701688178,36.87151413399999,1.0,,,47.16624811484834,47.08673093120654,48.95236444673147,11.533708549186,11.68285313084267,12.31755946616298,6.955736893808297,9.505328073536845,10.55574180016127,17.56947887021838,23.38460003137659,17.95826027044119,22.52160243750665,32.28568793762685,,,,inf,38.51549490100001,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,,inf,0.0,2950.633786176251,2950.633786176251,C6,C6: Below 3.0°C,2.700179507770327,2.700179507770327,2100.0,2.700179507770327,2.942800458966345,2.551087099838237,2.551087099838237,2100.0,1.0,0.9977648636566828,0.9316666666666666,0.9199821189092534,0.2916666666666667,0.1953509164059008,,,"250, 193, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,
COFFEE 1.1,EN_NPi2020_1000,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P2c,P2c: Other policies + Immediate global action,ENGAGE,30.820696112,15.787369451,0.0318634530000001,,,,46.22706908837799,27.86962364944461,8.01660684538026,14.57260757060276,48.49707491061158,18.04893209507944,33.41350115012048,56.96227013900458,4.878244820213594,18.59499415125667,27.16190349108603,15.91758138565162,23.60988818236405,29.50731811037138,,,,2048.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2085.0,inf,0.0,1034.109684803019,1034.109684803019,C3,C3: Likely below 2°C,1.901264630201713,1.828219983368061,2060.0,1.828219983368061,2.019313060480528,1.785137857649371,1.722608188148608,2061.0,0.8933333333333333,0.8386231560125168,0.3983333333333333,0.2668752793920429,0.0166666666666666,0.0062583817612874,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,562781.4393365055,,,,2070.0,2078.0,2073.0
COFFEE 1.1,EN_NPi2020_1000f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P2c,P2c: Other policies + Immediate global action,ENGAGE,35.79343713700001,25.96408773000001,-16.561209412,,,,50.64403271845038,38.2026538031962,-7.874388795153939,6.120683492483649,29.18338380050181,5.281922081556649,15.35394003187345,30.71433433194649,4.261193494068054,16.84489552132528,24.6667006477349,15.68723966028215,25.04354315582598,34.10099451232529,,,,2057.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2074.0,2082.0,-313197.1084109149,1343.590586665156,1031.364183909764,C4,C4: Below 2°C,2.036177445097663,1.7880116435342,2070.0,2.017185822392817,2.187846732637544,1.901214766490545,1.689555697009834,2070.0,0.9466666666666668,0.9199821189092534,0.5316666666666666,0.394725078229772,0.0283333333333333,0.0098345999105945,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,532680.6783317806,2081.0,2083.0,2083.0,2073.0,2074.0,2073.0
COFFEE 1.1,EN_NPi2020_1200,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P2c,P2c: Other policies + Immediate global action,ENGAGE,33.59194651600001,22.408494158,0.0309008449999997,,,,49.21276419925849,35.0339412503903,8.31917556168802,9.105951697641016,35.29368244096796,10.93363747097888,22.21819664922011,39.8814247893232,4.744033116220167,15.08368262589198,22.88612347074995,15.65335477098118,25.09201981047977,32.50425041914574,,,,2054.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2090.0,inf,0.0,1232.566839944096,1232.566839944096,C4,C4: Below 2°C,1.99365053080999,1.941038387897805,2069.0,1.941038387897805,2.138153920020958,1.870537150754393,1.822136107229622,2070.0,0.93,0.8971837282074206,0.4933333333333333,0.3674564148413053,0.035,0.0111756817165847,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,530598.8424426196,,,,2080.0,2080.0,2078.0
COFFEE 1.1,EN_NPi2020_1200f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P2c,P2c: Other policies + Immediate global action,ENGAGE,36.291941644,28.88358557699999,-16.111321941,,,,51.13427216820038,41.3421575106112,-7.288781738541942,5.211922045238476,23.36365645249467,4.00235144451216,11.06878976186676,23.18744104738582,4.284878035648616,14.35049269435019,22.28602543144059,15.69667989492842,25.04606843124652,35.05069677308864,,,,2061.0,38.433406587,54.30853154123,,,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2077.0,2085.0,-259236.3292641875,1489.820008568911,1230.722422133973,C4,C4: Below 2°C,2.103800407430445,1.898314365847693,2071.0,2.089351014894469,2.267796198299133,1.964149482626592,1.791288340083928,2072.0,0.9616666666666668,0.9427805096110864,0.5933333333333334,0.4595440321859634,0.0516666666666666,0.0147518998658918,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,509347.9917806324,2085.0,2086.0,2086.0,2077.0,2078.0,2077.0
